Time	Amp	Volt	AH	Temp_1	
1	0	1.891	0	26	
11	12.5	1.96	0	25.5	
21	12.5	1.977	0	26	
31	12.5	1.995	0.1	26	
41	12.5	2.017	0.1	26	
51	12.5	2.048	0.1	26	
61	12.5	2.074	0.2	26	
71	12.5	2.082	0.2	26	
81	12.5	2.084	0.2	26	
91	12.5	2.086	0.3	26	
101	12.5	2.088	0.3	25.5	
111	12.5	2.091	0.3	25.5	
121	12.5	2.093	0.4	26	
131	12.5	2.096	0.4	26	
141	12.5	2.099	0.4	25.5	
143.8	12.5	2.1	0.4	25.5	
144.8	0	2.002	0.4	26	
145.8	0	1.997	0.4	26	
146.8	0	1.994	0.4	26	
147.8	0	1.991	0.4	26	
148.8	0	1.989	0.4	26	
149.8	0	1.988	0.4	26	
150.8	0	1.987	0.4	26	
151.8	0	1.985	0.4	26	
152.8	0	1.984	0.4	26	
153.8	0	1.983	0.4	26	
154.8	0	1.982	0.4	26	
155.8	0	1.981	0.4	26	
156.8	0	1.981	0.4	26	
157.8	0	1.98	0.4	26	
158.8	0	1.979	0.4	26	
159.8	0	1.978	0.4	26	
160.8	0	1.978	0.4	26	
161.8	0	1.977	0.4	26	
162.8	0	1.977	0.4	26	
163.8	0	1.976	0.4	26	
164.8	0	1.975	0.4	26	
165.8	0	1.975	0.4	26	
166.8	0	1.974	0.4	26	
167.8	0	1.974	0.4	26	
168.8	0	1.973	0.4	26	
169.8	0	1.973	0.4	26	
170.8	0	1.972	0.4	26	
171.8	0	1.972	0.4	26	
172.8	0	1.971	0.4	26	
173.8	0	1.971	0.4	26	
174.8	0	1.97	0.4	26	
175.8	0	1.97	0.4	26	
176.8	0	1.97	0.4	26	
177.8	0	1.969	0.4	26	
178.8	0	1.969	0.4	26	
179.8	0	1.969	0.4	26	
180.8	0	1.968	0.4	26	
181.8	0	1.968	0.4	26	
182.8	0	1.968	0.4	26	
183.8	0	1.967	0.4	26	
184.8	0	1.967	0.4	26	
185.8	0	1.966	0.4	26	
186.8	0	1.966	0.4	26	
187.8	0	1.966	0.4	26	
188.8	0	1.965	0.4	26	
189.8	0	1.965	0.4	26	
190.8	0	1.965	0.4	26	
191.8	0	1.964	0.4	26	
192.8	0	1.964	0.4	26	
193.8	0	1.964	0.4	26	
194.8	0	1.964	0.4	26	
195.8	0	1.963	0.4	26	
196.8	0	1.963	0.4	26	
197.8	0	1.963	0.4	26	
198.8	0	1.963	0.4	26	
199.8	0	1.962	0.4	26	
200.8	0	1.962	0.4	26	
201.8	0	1.962	0.4	26	
202.8	0	1.961	0.4	26	
203.8	0	1.961	0.4	26	
204.8	0	1.961	0.4	26	
205.8	0	1.961	0.4	26	
206.8	0	1.96	0.4	26	
207.8	0	1.961	0.4	26	
208.8	0	1.96	0.4	26	
209.8	0	1.96	0.4	26	
210.8	0	1.959	0.4	26	
211.8	0	1.959	0.4	26	
212.8	0	1.959	0.4	26	
213.8	0	1.959	0.4	26	
214.8	0	1.959	0.4	26	
215.8	0	1.959	0.4	26	
216.8	0	1.958	0.4	26	
217.8	0	1.958	0.4	26	
