Time	Amp	Volt	AH	Temp_1		
2871	12.5	1.94	9.9	32.5	
2881	12.5	1.95	10	32.5	
2891	12.5	1.94	10	32	
2901	12.5	1.95	10	32.5	
2911	12.5	1.95	10.1	32.5	
2921	12.5	1.95	10.1	32.5	
2931	12.5	1.94	10.1	32.5	
2941	12.5	1.95	10.2	32.5	
2951	12.5	1.95	10.2	32.5	
2961	12.5	1.95	10.2	32.5	
2971	12.5	1.95	10.3	32.5	
2981	12.5	1.95	10.3	32	
2991	12.5	1.95	10.3	32.5	
3001	12.5	1.95	10.4	32.5	
3011	12.5	1.95	10.4	32.5	
3021	12.5	1.95	10.4	32.5	
3031	12.5	1.95	10.5	32.5	
3041	12.5	1.95	10.5	32.5	
3051	12.5	1.95	10.5	32.5	
3061	12.5	1.95	10.6	32.5	
3071	12.5	1.95	10.6	32.5	
3081	12.5	1.95	10.6	32.5	
3091	12.5	1.95	10.7	32.5	
3101	12.5	1.95	10.7	32.5	
3111	12.5	1.95	10.7	32.5	
3121	12.5	1.95	10.8	32.5	
3131	12.5	1.95	10.8	32.5	
3141	12.5	1.95	10.9	32.5	
3151	12.5	1.95	10.9	32.5	
3161	12.5	1.95	10.9	32.5	
3171	12.5	1.95	11	32.5	
3181	12.5	1.95	11	32.5	
3191	12.5	1.95	11	32.5	
3201	12.5	1.95	11.1	32.5	
3211	12.5	1.95	11.1	32.5	
3221	12.5	1.95	11.1	32.5	
3231	12.5	1.95	11.2	32.5	
3241	12.5	1.95	11.2	32.5	
3251	12.5	1.95	11.2	32.5	
3261	12.5	1.95	11.3	32.5	
3271	12.5	1.95	11.3	32.5	
3281	12.5	1.95	11.3	32.5	
3291	12.5	1.95	11.4	32.5	
3301	12.5	1.95	11.4	32.5	
3311	12.5	1.95	11.4	32.5	
3321	12.5	1.95	11.5	32.5	
3331	12.5	1.95	11.5	32.5	
3341	12.5	1.95	11.5	32.5	
3351	12.5	1.95	11.6	32.5	
3361	12.5	1.95	11.6	32.5	
3371	12.5	1.95	11.7	32.5	
3381	12.5	1.95	11.7	32.5	
3391	12.5	1.95	11.7	32.5	
3401	12.5	1.95	11.8	32.5	
3411	12.5	1.95	11.8	32.5	
3421	12.5	1.95	11.8	32.5	
3431	12.5	1.95	11.9	32.5	
3441	12.5	1.95	11.9	32	
3451	12.5	1.95	11.9	32.5	
3461	12.5	1.95	12	32.5	
3471	12.5	1.95	12	32.5	
3481	12.5	1.95	12	32.5	
3491	12.5	1.95	12.1	32.5	
3501	12.5	1.95	12.1	32.5	
3511	12.5	1.95	12.1	32.5	
3521	12.5	1.95	12.2	32.5	
3531	12.5	1.95	12.2	32.5	
3541	12.5	1.95	12.2	32.5	
3551	12.5	1.95	12.3	32.5	
3561	12.5	1.95	12.3	32.5	
3571	12.5	1.95	12.3	32.5	
3581	12.5	1.95	12.4	32.5	
3591	12.5	1.95	12.4	32.5	
3601	12.5	1.95	12.5	32.5	
3611	12.5	1.95	12.5	32.5	
3621	12.5	1.95	12.5	32.5	
3631	12.5	1.96	12.6	32.5	
3641	12.5	1.95	12.6	32.5	
3651	12.5	1.96	12.6	32.5	
3661	12.5	1.95	12.7	32	
3671	12.5	1.95	12.7	32.5	
