Time	Amp	Volt	AH	Temp_1	
0.1	0	1.9	0	32.5	
10.1	12.5	1.96	0	33	
20.1	12.5	1.98	0	32.5	
30.1	12.5	2	0.1	32.5	
40.1	12.5	2.01	0.1	33	
50.1	12.5	2.03	0.1	32.5	
60.1	12.5	2.04	0.2	33	
70.1	12.5	2.04	0.2	32.5	
80.1	12.5	2.05	0.2	32.5	
90.1	12.5	2.05	0.3	32.5	
100.1	12.5	2.06	0.3	33	
110.1	12.5	2.06	0.3	32.5	
116.2	12.5	2.07	0.4	32.5	
117.2	0	1.99	0.4	32.5	
118.2	0	1.98	0.4	32.5	
119.2	0	1.98	0.4	32.5	
120.2	0	1.98	0.4	32.5	
121.2	0	1.98	0.4	32.5	
122.2	0	1.97	0.4	32.5	
123.2	0	1.97	0.4	32.5	
124.2	0	1.97	0.4	32.5	
125.2	0	1.97	0.4	33	
126.2	0	1.97	0.4	33	
127.2	0	1.97	0.4	32.5	
128.2	0	1.97	0.4	32.5	
129.2	0	1.97	0.4	32.5	
130.2	0	1.96	0.4	33	
131.2	0	1.96	0.4	32.5	
132.2	0	1.96	0.4	32.5	
133.2	0	1.96	0.4	32.5	
134.2	0	1.96	0.4	32.5	
135.2	0	1.96	0.4	32.5	
136.2	0	1.96	0.4	32.5	
137.2	0	1.96	0.4	32.5	
138.2	0	1.96	0.4	32.5	
139.2	0	1.96	0.4	32.5	
140.2	0	1.96	0.4	32.5	
141.2	0	1.96	0.4	32.5	
142.2	0	1.96	0.4	32.5	
143.2	0	1.96	0.4	32.5	
144.2	0	1.96	0.4	32.5	
145.2	0	1.96	0.4	32.5	
146.2	0	1.95	0.4	33	
147.2	0	1.95	0.4	33	
148.2	0	1.95	0.4	33	
149.2	0	1.95	0.4	33	
150.2	0	1.95	0.4	32.5	
151.2	0	1.95	0.4	33	
152.2	0	1.95	0.4	32.5	
153.2	0	1.95	0.4	32.5	
154.2	0	1.96	0.4	32.5	
155.2	0	1.95	0.4	32.5	
156.2	0	1.95	0.4	33	
157.2	0	1.95	0.4	32.5	
158.2	0	1.95	0.4	32.5	
159.2	0	1.95	0.4	32.5	
160.2	0	1.95	0.4	32.5	
161.2	0	1.95	0.4	32.5	
162.2	0	1.95	0.4	32.5	
163.2	0	1.95	0.4	32.5	
164.2	0	1.95	0.4	32.5	
165.2	0	1.95	0.4	32.5	
166.2	0	1.95	0.4	32.5	
167.2	0	1.95	0.4	32.5	
168.2	0	1.95	0.4	32.5	
169.2	0	1.95	0.4	32.5	
170.2	0	1.95	0.4	32.5	
171.2	0	1.95	0.4	32.5	
172.2	0	1.95	0.4	32.5	
173.2	0	1.95	0.4	32.5	
174.2	0	1.95	0.4	32.5	
175.2	0	1.94	0.4	32.5	
176.2	0	1.95	0.4	32.5	
177.2	0	1.95	0.4	33	
178.2	0	1.95	0.4	32.5	
179.2	0	1.94	0.4	32.5	
180.2	0	1.94	0.4	33	
181.2	0	1.94	0.4	32.5	
182.2	0	1.94	0.4	32.5	
183.2	0	1.94	0.4	32.5	
184.2	0	1.94	0.4	32.5	
185.2	0	1.94	0.4	32.5	
186.2	0	1.94	0.4	32.5	
187.2	0	1.94	0.4	32.5	
188.2	0	1.94	0.4	32.5	
189.2	0	1.94	0.4	32.5	
190.2	0	1.94	0.4	33	
191.2	0	1.94	0.4	32.5	
192.2	0	1.94	0.4	33	
193.2	0	1.94	0.4	32.5	
194.2	0	1.94	0.4	32.5	
195.2	0	1.94	0.4	32.5	
196.2	0	1.94	0.4	32.5	
197.2	0	1.94	0.4	32.5	
198.2	0	1.94	0.4	32.5	
199.2	0	1.94	0.4	32.5	
200.2	0	1.94	0.4	32.5	
201.2	0	1.94	0.4	32.5	
202.2	0	1.94	0.4	32.5	
203.2	0	1.94	0.4	32.5	
204.2	0	1.94	0.4	33	
205.2	0	1.94	0.4	32.5	
206.2	0	1.94	0.4	32.5	
207.2	0	1.94	0.4	32.5	
208.2	0	1.94	0.4	32.5	
209.2	0	1.94	0.4	32.5	
210.2	0	1.94	0.4	32.5	
211.2	0	1.94	0.4	32.5	
212.2	0	1.94	0.4	32.5	
213.2	0	1.94	0.4	32.5	
214.2	0	1.94	0.4	33	
215.2	0	1.94	0.4	32.5	
216.2	0	1.94	0.4	32.5	
217.2	0	1.94	0.4	33	
218.2	0	1.94	0.4	33	
219.2	0	1.94	0.4	33	
220.2	0	1.94	0.4	32.5	
221.2	0	1.94	0.4	33	
222.2	0	1.94	0.4	33	
223.2	0	1.94	0.4	32.5	
224.2	0	1.94	0.4	32.5	
225.2	0	1.94	0.4	32.5	
226.2	0	1.94	0.4	32.5	
227.2	0	1.93	0.4	33	
228.2	0	1.94	0.4	32.5	
229.2	0	1.94	0.4	32.5	
230.2	0	1.94	0.4	33	
231.2	0	1.94	0.4	33	
232.2	0	1.94	0.4	32.5	
233.2	0	1.93	0.4	32.5	
234.2	0	1.94	0.4	32.5	
235.2	0	1.93	0.4	32.5	
236.2	0	1.93	0.4	32.5	
237.2	0	1.93	0.4	32.5	
238.2	0	1.94	0.4	32.5	
239.2	0	1.93	0.4	32.5	
240.2	0	1.93	0.4	32.5	
241.2	0	1.93	0.4	32.5	
242.2	0	1.93	0.4	32.5	
243.2	0	1.93	0.4	32.5	
244.2	0	1.94	0.4	32.5	
245.2	0	1.93	0.4	32.5	
246.2	0	1.93	0.4	32.5	
247.2	0	1.94	0.4	32.5	
248.2	0	1.93	0.4	32.5	
249.2	0	1.93	0.4	32.5	
250.2	0	1.93	0.4	32.5	
251.2	0	1.93	0.4	32.5	
252.2	0	1.93	0.4	32	
253.2	0	1.93	0.4	32.5	
254.2	0	1.93	0.4	33	
255.2	0	1.93	0.4	32.5	
256.2	0	1.93	0.4	32.5	
257.2	0	1.93	0.4	32.5	
258.2	0	1.93	0.4	32.5	
259.2	0	1.93	0.4	33	
260.2	0	1.93	0.4	32.5	
261.2	0	1.93	0.4	33	
262.2	0	1.93	0.4	32.5	
263.2	0	1.93	0.4	32.5	
264.2	0	1.93	0.4	32.5	
265.2	0	1.93	0.4	32.5	
266.2	0	1.93	0.4	33	
267.2	0	1.93	0.4	32.5	
268.2	0	1.93	0.4	32.5	
269.2	0	1.93	0.4	32.5	
270.2	0	1.93	0.4	32.5	
271.2	0	1.93	0.4	32.5	
272.2	0	1.93	0.4	32.5	
273.2	0	1.93	0.4	33	
274.2	0	1.93	0.4	32.5	
275.2	0	1.93	0.4	32.5	
276.2	0	1.93	0.4	32.5	
277.2	0	1.93	0.4	32.5	
278.2	0	1.93	0.4	32.5	
279.2	0	1.93	0.4	32.5	
280.2	0	1.93	0.4	32.5	
281.2	0	1.93	0.4	32.5	
282.2	0	1.93	0.4	32.5	
283.2	0	1.93	0.4	32.5	
284.2	0	1.93	0.4	32.5	
285.2	0	1.93	0.4	32.5	
286.2	0	1.93	0.4	32.5	
287.2	0	1.93	0.4	33	
288.2	0	1.93	0.4	32.5	
289.2	0	1.93	0.4	33	
290.2	0	1.93	0.4	32.5	
291.2	0	1.93	0.4	33	
292.2	0	1.93	0.4	32.5	
293.2	0	1.93	0.4	32.5	
294.2	0	1.93	0.4	32.5	
295.2	0	1.93	0.4	32.5	
296.2	0	1.93	0.4	33	
297.2	0	1.93	0.4	32	
298.2	0	1.92	0.4	32.5	
299.2	0	1.93	0.4	33	
300.2	0	1.93	0.4	33	
301.2	0	1.93	0.4	32.5	
302.2	0	1.93	0.4	32.5	
303.2	0	1.93	0.4	32.5	
304.2	0	1.93	0.4	32.5	
305.2	0	1.93	0.4	32.5	
306.2	0	1.93	0.4	32.5	
307.2	0	1.93	0.4	33	
308.2	0	1.93	0.4	32.5	
309.2	0	1.93	0.4	32.5	
310.2	0	1.93	0.4	32.5	
311.2	0	1.93	0.4	32.5	
312.2	0	1.93	0.4	32.5	
313.2	0	1.93	0.4	33	
314.2	0	1.93	0.4	32.5	
315.2	0	1.93	0.4	32.5	
316.2	0	1.93	0.4	33	
317.2	0	1.93	0.4	32.5	
318.2	0	1.93	0.4	33	
319.2	0	1.93	0.4	32.5	
320.2	0	1.93	0.4	32.5	
321.2	0	1.93	0.4	32.5	
322.2	0	1.93	0.4	32.5	
323.2	0	1.93	0.4	32.5	
324.2	0	1.93	0.4	32.5	
325.2	0	1.93	0.4	32.5	
326.2	0	1.92	0.4	32.5	
327.2	0	1.93	0.4	33	
328.2	0	1.93	0.4	32.5	
